identifiant,obs,depenses_totales_2016,depenses_totales_2017,achats_combustibles_16,achats_gaz_16,achats_chauffage_16,achats_carburants_16,depenses_totales_achats_16,achats_combustibles_17,achats_gaz_17,achats_chauffage_17,achats_carburants_17,depenses_totales_achats_17,elu_charge_energie,personne_charge_energie,frequence_conso,temps_consacre_energie,statut,service_rattachement,autre_service_rattachement,realisation_batiment_rai,isolation_parois_rai,remplacement_ouvrants_rai,renovation_chaufferies_rai,regulation_energie_rai,telegestion_chaufferies_rai,miseenplace_eclairage_rai,amelioration_eclairage_public,releve_surfaces,tableau_de_bord,info_suivi_conso,optimisation_tarifs,amelioration_contrats,audit_energetique,sensibilisation,realisation_batiment_pai,isolation_parois_pai,remplacement_ouvrants_pai,renovation_chaufferies_pai,regulation_energie_pai,telegestion_chaufferies_pai,miseenplace_eclairage_pai,projection_amelioration_eclairag,projection_releve_surfaces,projection_tableau_de_bord,projection_info_suivi_conso,proj_optimisation_tarifs,proj_amelioration_contrats,proj_audit_energetique,proj_sensibilisation,organisme_tiers,type_organisme,autre_organisme,conso_fuel_domestique,depenses_fuel_domestique,conso_fuel_lourd,depenses_fuel_lourd,conso_gaz_naturel,depenses_gaz_naturel,conso_charbon,depenses_charbon,conso_butane,depenses_butane,conso_bois,depenses_bois,conso_rdc,depenses_rdc,conso_electricite,depenses_electricite,conso_eclairage_public,depenses_eclairage_public,depenses_carburant,depenses_totales,garantie_electricite,garantie_quantite,proportion_elec_renouvelable,gaz_achete,part_gaz_renouvable,longueur_voies_17,points_lampes_sodium,points_lampes_vapeur,points_LED,points_lampes_halogenures,points_lampes_solaires,points_autres_lampes,total_point_lumineux_17,puissance_elec_totale,part_extinction_nocturne,heures_parc_eteint,part_gradation_intensite
454,393,0,5472.9,4.1,1739.9,2.6,0,1746.6,5.4,1791.2,2.6,0,1799.2,"Oui, avec une délégation explicite","Oui, un agent de votre [Q1Voustes]",Mensuelle,75%,Technicien (cadre B),Direction des services techniques,,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,,,4.5,3.3,0,0,648.4,325.7,0,0,0.2,2.1,0,0,61.9,2.6,12436.7,1464.2,7.9,1.4,0,1799.3,"Oui, en partie",355.9,100,Non,,0,,,,,,,0,,,,
455,2460,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,
456,1607,12717.4,23420.5,0,99731,6372,21168,127271,0,138484,34766,69554,242804,Non,"Oui, un agent de votre [Q1Voustes]",Semestrielle/trimestrielle,Moins de 50%,Agent administratif,Direction des services techniques,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,
457,1673,64811.8,63308,0,162.5,195,3.5,361,0,307,213.4,34.5,554.9,"Oui, sans délégation explicite","Oui, un agent de votre [Q1Voustes]",Mensuelle,75%,Technicien (cadre B),Direction des services techniques,,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,,,0,27,0,0,0,0,0,0,0,0,0,0,4235.3,170,2412.6,882.4,0,174.6,0,1254,Non,,,,,0,950,0,10,270,0,0,1230,219,0,,21.5
458,2373,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,
459,759,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
460,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
461,2258,0,3735.6,0,0,0,0,0,0,5.8,0,21.8,27.6,Non,Non,,,,,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,,Réalisé en partie seulement,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Oui,Non,Non,Oui,Non,,,6000,5.3,0,0,0,0.1,0,0,0,0,14,3,0,0,0,5.6,0,0,20.1,34.1,Non,,,,,,,,,,,,,,,,
462,2734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
463,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.36,14.74706157,0,0,1693.589,102.8450659,0,0,0,0,3262.399,100.0905116,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
465,2033,6392139.9,11353093.9,0,22.1,0,10.3,32.4,0,49.2,0,13.4,62.6,Non,"Oui, un agent de votre [Q1Voustes]",Annuelle,Moins de 50%,Technicien (cadre B),Direction des services techniques,,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Une Agence Locale de l’Energie,,0,,0,,146.6,,0,,5.3,,0,,0,,61.2,,3.9,,,133.1,"Oui, en partie",3,5.5,Non,,8,,,,,,,0,,0,,0
466,149,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
467,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
468,2594,0,23370,0,0,0,0,0,0,182420,0,90665,273085,Non,"Oui, un agent de votre [Q1Voustes]",Annuelle,Moins de 50%,Ingénieur (cadre A),Autre,direction de l'aménagement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Non,Oui,Oui,Oui,Oui,Oui,Oui,,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Une Agence Locale de l’Energie,,0,0,0,0,491.505,26.22482186,0,0,103.351,6.95380148,30.327,2.354344124,0,0,238.775,38.04946827,0,0,0,91165,,,,,,,,,,,,,,,,,
469,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
470,2072,0,5615,0,0,0,0,0,0,81,94,5,180,Non,"Oui, un agent de votre [Q1Voustes]",Inférieure au mois,Moins de 50%,Agent administratif,Direction générale des services,,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Non,Non,Oui,Non,Non,Oui,Oui,,Non,Non,Non,Non,Non,Non,Oui,Non,,,42,29,0,0,665.3,42.2,0,0,10.1,17.8,0,0,0,0,0,81.3,0,0,5.4,175.7,Non,,,Non,,,,,,,,,,,,,
471,1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
472,2290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
473,2470,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
474,2296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
475,2279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
476,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
477,359,15195211.1,14460655.9,0,105298.5,3629.5,8460.3,117388.3,0,151434,0,7936.6,159370.6,Non,"Oui, un agent de votre [Q1Voustes]",Mensuelle,Moins de 50%,Technicien (cadre B),Direction générale des services,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Non,,,16693,10949.6,0,0,1377.2,51709.8,0,0,0,0,0,0,0,0,510933,89855.8,23.8,3305.5,87026.6,242847.3,Non,,,Non,,3,20,0,0,0,3,0,23,72,0,,50
478,1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
479,2950,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
480,2412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
481,1317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
482,2751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
483,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
484,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
485,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
486,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
487,2918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
488,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,Réalisé en partie seulement,,,,,,,,,,,,,,,Oui,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,181315,2024,21527,14934,122,15349,235271,22820,,,
489,2538,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
490,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
491,2115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
492,630,0,0,1.6,530,0,0,531.6,0,554,0,0,554,Non,"Oui, confié à un Conseil en Energie Partagée (CEP) ou à une personne en dehors de la collectivité (intercommunalité, ALE, PNR, Syndicat, etc.)",,,,,,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,,,0,0,0,0,2667,139,0,0,0,0,0,0,0,0,1730,252,1153,161,0,552,"Oui, en totalité",,100,Non,,0,0,0,0,0,0,0,0,402,0,,0
493,2380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
494,2772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
495,2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
496,994,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
497,637,12320451,11341579,7050,553338,0,0,560388,10032,595716,0,0,605748,Non,Non,,,,,,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,,,0,0,0,0,3039,144075,0,0,0,0,0,0,0,0,0,375156,0,144938,10032.4,674201.4,"Oui, en partie",0,15,Non,,0,0,0,0,0,0,0,0,0,0,,0
498,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
499,620,,,,,,,,,,,,,,,,,,,,,,,,,,,Réalisé pour l'essentiel,,,,,,,,,,,,,,,Oui,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,
500,2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
501,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
502,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
503,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
504,2689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
505,2843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
506,605,,,,,,,,,,,,,,,,,,,,,,,,,,,Réalisé en partie seulement,,,,,,,,,,,,,,,Oui,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
507,2058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
508,2585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
509,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
510,1837,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,
511,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
512,137,300,300,150000,300000,0,0,450000,150000,300000,0,0,450000,"Oui, sans délégation explicite","Oui, un agent de votre [Q1Voustes]",Mensuelle,Moins de 50%,Ingénieur (cadre A),Direction des services techniques,,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Un bureau d’Etudes Techniques,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
513,1632,1185571.7,889511,0,19093.6,6733.3,28069.8,53896.7,0,17883.9,18207.7,4918.3,41009.9,Non,Non,,,,,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,,9,6.7,0,0,0,0,0,0,0.8,8.6,0.4,11.5,0,0,96.8,17,69.1,10.9,4.9,59.6,Non,,,,,10.5,322,,,2,,,324,34.2,100,,0
514,2580,1046620,1092640,0,28281,0,33020,61301,0,31424,0,35214,66638,Non,Non,,,,,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,Non,Non,Non,,,37766,28940,0,0,0,0,0,0,0,0,0,0,0,0,0,31424,0,4182.666667,2091.333333,60364,Non,,,,,,,,,,,,,,,,
515,1416,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,390.089,19.60649182,0,0,0,0,0,0,0,0,126.679,20.61464218,0,0,2.915801425,0,,,,,,,,,,,,,0,,,,
516,1310,1262,1249,0,45.1,0,12.1,57.2,0,50.1,5.8,4.3,60.2,"Oui, sans délégation explicite",Non,,,,,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Non,Oui,Oui,Non,Non,Non,Oui,,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
517,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
518,2024,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
519,2041,39089,38080,23259,15829,0,27394,66482,0,16783,0,24797,84172,Non,Non,,,,,,,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Non,Oui,Oui,Non,Non,Non,Oui,,Oui,Oui,Non,Oui,Non,Oui,Non,Non,,,4199,3023,0,0,0,0,0,0,15,18273,0,0,0,0,109,16783,0,0,3500,41579,Non,,,,,,,,,,,,,,,,
520,1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
521,901,3762,3859,0,97,6,36,139,6,104,25,16,151,Non,"Oui, un agent de votre [Q1Voustes]",Mensuelle,Moins de 50%,Ingénieur (cadre A),Direction des services techniques,,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Non,Oui,Non,Non,Non,Non,Oui,Oui,Non,Oui,Oui,Oui,Non,Non,Non,Non,,,48,31,0,0,94,6,0,0,0,0,0,0,20,3,382,61,271,36,19,156,Non,,,Non,,20,757,68,50,35,,,910,93,0,,30
